publisher,id_nicolas,url,titolo,volume,product_id,n_ristampa,prezzo_intero,prezzo_attuale,data_rilascio,autore,disegnatore,pagine,size,contenuti,binding,colore,isbn,descrizione,genere,img_file
jpop,jpop_worldembryo001,https://www.j-pop.it/world-embryo/2275-world-embryo-001.html,World Embryo 001,1,2275,1,"5,90","5,90",,Daisuke Moriyama,Daisuke Moriyama,0,Not Available,Not Available,Not Available,Not Available,9788861230774,"Un giovane ragazzo dal passato misterioso riceve un sms sul cellulare alquanto singolare: il messaggio lo invita a recarsi presso un ospedale abbandonato vicino al campus. Arrivato sul posto, il giovane viene attaccato da alcuni demoni sanguinari. Sarà così salvato da una coppia esperta di magia oscura. Quando tutto sembra tornare alla normalità, il giovane eroe trova un bozzolo contenente un lattante, una piccola bimba che potrebbe essere la chiave per il futuro dell'umanità. Una storia ricca di fascino e mistero, a metà strada tra magia e sci-fi, per un autore, Daisuke Moriyama, che è già conosciuto in occidente per il manga e la serie animata di Chrono Crusade.","Seinen, Fantascienza",https://www.j-pop.it/2329-thickbox_default/world-embryo-001.jpg
jpop,jpop_worldembryo002,https://www.j-pop.it/world-embryo/2276-world-embryo-002.html,World Embryo 002,2,2276,1,"5,90","5,90",,Daisuke Moriyama,Daisuke Moriyama,196,Not Available,Not Available,Not Available,Not Available,9788861232259,"Un giovane ragazzo dal passato misterioso riceve un sms sul cellulare alquanto singolare: il messaggio lo invita a recarsi presso un ospedale abbandonato vicino al campus. Arrivato sul posto, il giovane viene attaccato da alcuni demoni sanguinari. Sarà così salvato da una coppia esperta di magia oscura. Quando tutto sembra tornare alla normalità, il giovane eroe trova un bozzolo contenente un lattante, una piccola bimba che potrebbe essere la chiave per il futuro dell'umanità. Una storia ricca di fascino e mistero, a metà strada tra magia e sci-fi, per un autore, Daisuke Moriyama, che è già conosciuto in occidente per il manga e la serie animata di Chrono Crusade.","Seinen, Fantascienza",https://www.j-pop.it/2330-thickbox_default/world-embryo-002.jpg
jpop,jpop_worldembryo003,https://www.j-pop.it/world-embryo/2277-world-embryo-003.html,World Embryo 003,3,2277,1,"5,90","5,90",,Daisuke Moriyama,Daisuke Moriyama,0,Not Available,Not Available,Not Available,Not Available,9788861232495,"Un giovane ragazzo dal passato misterioso riceve un sms sul cellulare alquanto singolare: il messaggio lo invita a recarsi presso un ospedale abbandonato vicino al campus. Arrivato sul posto, il giovane viene attaccato da alcuni demoni sanguinari. Sarà così salvato da una coppia esperta di magia oscura. Quando tutto sembra tornare alla normalità, il giovane eroe trova un bozzolo contenente un lattante, una piccola bimba che potrebbe essere la chiave per il futuro dell'umanità. Una storia ricca di fascino e mistero, a metà strada tra magia e sci-fi, per un autore, Daisuke Moriyama, che è già conosciuto in occidente per il manga e la serie animata di Chrono Crusade.","Seinen, Fantascienza",https://www.j-pop.it/2331-thickbox_default/world-embryo-003.jpg
jpop,jpop_worldembryo004,https://www.j-pop.it/world-embryo/2278-world-embryo-004.html,World Embryo 004,4,2278,1,"6,50","6,50",,Daisuke Moriyama,Daisuke Moriyama,240,Not Available,Not Available,Not Available,Not Available,9788866340133,"La donna che il ragazzo ammirava sparì all'improvviso. Lasciato solo, il giovane trascorse lunghe giornate apatiche ripensando a lei. Due anni dopo... un tragico evento in cui gli esseri umani mutano in bestie... Un tragico evento in cui gli esseri umani mutano in bestie... un misterioso bozzolo che salva il ragazzo dal pericolo... La nascita di una bambina, identica a quella donna scoperta durante l'infanzia. L'inizio di una battaglia per la ricerca della verità. Potrà mai la bugia di un'esistenza intera esprimere sincerità? Egli continuerà a lottare... seppur mettendo a rischio la sua stessa vita!","Seinen, Fantascienza",https://www.j-pop.it/2332-thickbox_default/world-embryo-004.jpg
jpop,jpop_worldembryo005,https://www.j-pop.it/world-embryo/2279-world-embryo-005.html,World Embryo 005,5,2279,1,"6,00","6,00",,Daisuke Moriyama,Daisuke Moriyama,200,Not Available,Not Available,Not Available,Not Available,9788861237797,"Prosegue la sofisticata vicenda che intreccia i destini della piccola Nene e di Riku, nel manga di punta che ha conquistato i lettori di OURS (Shonen Gahosha), rivista che ha ospitato serie come Hellsing, Trigun Maximum ed Excel Saga!","Seinen, Fantascienza",https://www.j-pop.it/2333-thickbox_default/world-embryo-005.jpg
jpop,jpop_worldembryo006,https://www.j-pop.it/world-embryo/2280-world-embryo-006.html,World Embryo 006,6,2280,1,"6,00","6,00",,Daisuke Moriyama,Daisuke Moriyama,220,Not Available,Not Available,Not Available,Not Available,9788861237872,"Prosegue la sofisticata vicenda che intreccia i destini della piccola Nene e di Riku, nel manga di punta che ha conquistato i lettori di OURS (Shonen Gahosha), rivista che ha ospitato serie come Hellsing, Trigun Maximum ed Excel Saga.","Seinen, Fantascienza",https://www.j-pop.it/2334-thickbox_default/world-embryo-006.jpg
jpop,jpop_worldembryo007,https://www.j-pop.it/world-embryo/2281-world-embryo-007.html,World Embryo 007,7,2281,1,"6,50","6,50",,Daisuke Moriyama,Daisuke Moriyama,220,Not Available,Not Available,Not Available,Not Available,9788866343189,"La donna che il ragazzo ammirava sparì all'improvviso. Lasciato solo, il giovane trascorse lunghe giornate apatiche ripensando a lei. Due anni dopo... Un tragico evento in cui gli esseri umani mutano in bestia... Un misterioso bozzolo che salva il ragazzo dal pericolo... La nascita di una bambina, identica a quella donna scomparsa durante l'infanzia. L'inizio di una battaglia per la ricerca della verità. Potrà mai la bugia di un'esistenza intera esprimere sincerità? Egli continuerà a lottare... seppur mettendo a rischio la sua stessa vita!","Seinen, Fantascienza",https://www.j-pop.it/2335-thickbox_default/world-embryo-007.jpg
jpop,jpop_worldembryo008,https://www.j-pop.it/world-embryo/2282-world-embryo-008.html,World Embryo 008,8,2282,1,"6,50","6,50",,Daisuke Moriyama,Daisuke Moriyama,220,Not Available,Not Available,Not Available,Not Available,9788866343288,"La donna che il ragazzo ammirava sparì all'improvviso. Lasciato solo, il giovane trascorse lunghe giornate apatiche ripensando a lei. Due anni dopo... Un tragico evento in cui gli esseri umani mutano in bestia... Un misterioso bozzolo che salva il ragazzo dal pericolo... La nascita di una bambina, identica a quella donna scomparsa durante l'infanzia. L'inizio di una battaglia per la ricerca della verità. Potrà mai la bugia di un'esistenza intera esprimere sincerità? Egli continuerà a lottare... seppur mettendo a rischio la sua stessa vita!","Seinen, Fantascienza",https://www.j-pop.it/2336-thickbox_default/world-embryo-008.jpg
jpop,jpop_x001,https://www.j-pop.it/x/2283-x-001.html,X 001,1,2283,1,"5,90","5,90",,Clamp,Clamp,176,Not Available,Not Available,Not Available,Not Available,9788861238145,"Torna l'opera più oscura dell'universo CLAMP! JPOP è lieta di presentare al pubblico italiano una nuova edizione del famosissimo best seller del quartetto di autrici, in un'edizione di lusso, curata nei minimi dettagli. Kamui Shiro è un ragazzo di sedici anni che torna a Tokyo dopo una lunga assenza e dopo aver perso i genitori. Un oracolo ha predetto al giovane che il suo destino si compierà nella capitale e infatti, grazie all'aiuto di due profetesse, Kamui capirà di essere l'elemento cruciale di una battaglia epocale. Da molti anni, due fazioni di potenti combattenti ESP lottano per il controllo del mondo; i Draghi del Cielo desiderano salvare l'umanità a discapito della natura, mentre i Draghi della Terra sono convinti che l'estinzione del genere umano possa essere la chiave per mantenere in vita l'intero pianeta. Con un titolo che complessivamente ha venduto circa 12 milioni di copie, le CLAMP ci trasportano in un mondo violento e magico, tra personaggi legati da un destino crudele e indissolubile, coinvolgendoci come sempre con disegni estremamente eleganti. Preparatevi alla battaglia del secolo!","Fantasy, Shonen",https://www.j-pop.it/2337-thickbox_default/x-001.jpg
jpop,jpop_x002,https://www.j-pop.it/x/2284-x-002.html,X 002,2,2284,1,"5,90","5,90",,Clamp,Clamp,176,Not Available,Not Available,Not Available,Not Available,9788861239142,"Torna l'opera più oscura dell'universo CLAMP! JPOP è lieta di presentare al pubblico italiano una nuova edizione del famosissimo best seller del quartetto di autrici, in un'edizione di lusso, curata nei minimi dettagli. Kamui Shiro è un ragazzo di sedici anni che torna a Tokyo dopo una lunga assenza e dopo aver perso i genitori. Un oracolo ha predetto al giovane che il suo destino si compierà nella capitale e infatti, grazie all'aiuto di due profetesse, Kamui capirà di essere l'elemento cruciale di una battaglia epocale. Da molti anni, due fazioni di potenti combattenti ESP lottano per il controllo del mondo; i Draghi del Cielo desiderano salvare l'umanità a discapito della natura, mentre i Draghi della Terra sono convinti che l'estinzione del genere umano possa essere la chiave per mantenere in vita l'intero pianeta. Con un titolo che complessivamente ha venduto circa 12 milioni di copie, le CLAMP ci trasportano in un mondo violento e magico, tra personaggi legati da un destino crudele e indissolubile, coinvolgendoci come sempre con disegni estremamente eleganti. Preparatevi alla battaglia del secolo!","Fantasy, Shonen",https://www.j-pop.it/2338-thickbox_default/x-002.jpg
jpop,jpop_x004,https://www.j-pop.it/x/2285-x-004.html,X 004,4,2285,1,"5,90","5,90",,Clamp,Clamp,194,Not Available,Not Available,Not Available,Not Available,9788861238572,"Continua la saga più oscura dell'universo CLAMP, con il quarto volume... quello dell''Impertatore' Kyougo Monou! La battaglia epocale procede senza sosta! Da molti anni, due fazioni di potenti combattenti ESP lottano per il controllo del mondo; i Draghi del Cielo desiderano salvare l'umanità a discapito della natura, mentre i Draghi della Terra sono convinti che l'estinzione del genere umano possa essere la chiave per mantenere in vita l'intero pianeta. Con un titolo che complessivamente ha venduto circa 12 milioni di copie, le CLAMP ci trasportano in un mondo violento e magico, tra personaggi legati da un destino crudele e indissolubile, coinvolgendoci come sempre con disegni estremamente eleganti. Preparatevi alla battaglia del secolo!","Fantasy, Shonen",https://www.j-pop.it/2339-thickbox_default/x-004.jpg
jpop,jpop_x005,https://www.j-pop.it/x/2286-x-005.html,X 005,5,2286,1,"5,90","5,90",,Clamp,Clamp,194,Not Available,Not Available,Not Available,Not Available,9788861239449,"Torna l'opera più oscura dell'universo CLAMP! JPOP è lieta di presentare al pubblico italiano una nuova edizione del famosissimo best seller del quartetto di autrici, in un'edizione di lusso, curata nei minimi dettagli. Kamui Shiro è un ragazzo di sedici anni che torna a Tokyo dopo una lunga assenza e dopo aver perso i genitori. Un oracolo ha predetto al giovane che il suo destino si compierà nella capitale e infatti, grazie all'aiuto di due profetesse, Kamui capirà di essere l'elemento cruciale di una battaglia epocale. Da molti anni, due fazioni di potenti combattenti ESP lottano per il controllo del mondo; i Draghi del Cielo desiderano salvare l'umanità a discapito della natura, mentre i Draghi della Terra sono convinti che l'estinzione del genere umano possa essere la chiave per mantenere in vita l'intero pianeta. Con un titolo che complessivamente ha venduto circa 12 milioni di copie, le CLAMP ci trasportano in un mondo violento e magico, tra personaggi legati da un destino crudele e indissolubile, coinvolgendoci come sempre con disegni estremamente eleganti. Preparatevi alla battaglia del secolo!","Fantasy, Shonen",https://www.j-pop.it/2340-thickbox_default/x-005.jpg
jpop,jpop_x006,https://www.j-pop.it/x/2287-x-006.html,X 006,6,2287,1,"5,90","5,90",,Clamp,Clamp,194,Not Available,Not Available,Not Available,Not Available,9788861239456,"Torna l'opera più oscura dell'universo CLAMP! JPOP è lieta di presentare al pubblico italiano una nuova edizione del famosissimo best seller del quartetto di autrici, in un'edizione di lusso, curata nei minimi dettagli. Kamui Shiro è un ragazzo di sedici anni che torna a Tokyo dopo una lunga assenza e dopo aver perso i genitori. Un oracolo ha predetto al giovane che il suo destino si compierà nella capitale e infatti, grazie all'aiuto di due profetesse, Kamui capirà di essere l'elemento cruciale di una battaglia epocale. Da molti anni, due fazioni di potenti combattenti ESP lottano per il controllo del mondo; i Draghi del Cielo desiderano salvare l'umanità a discapito della natura, mentre i Draghi della Terra sono convinti che l'estinzione del genere umano possa essere la chiave per mantenere in vita l'intero pianeta. Con un titolo che complessivamente ha venduto circa 12 milioni di copie, le CLAMP ci trasportano in un mondo violento e magico, tra personaggi legati da un destino crudele e indissolubile, coinvolgendoci come sempre con disegni estremamente eleganti. Preparatevi alla battaglia del secolo!","Fantasy, Shonen",https://www.j-pop.it/2341-thickbox_default/x-006.jpg
jpop,jpop_x007,https://www.j-pop.it/x/2288-x-007.html,X 007,7,2288,1,"5,90","5,90",,Clamp,Clamp,184,Not Available,Not Available,Not Available,Not Available,9788861239906,"Torna l'opera più oscura dell'universo CLAMP! JPOP è lieta di presentare al pubblico italiano una nuova edizione del famosissimo best seller del quartetto di autrici, in un'edizione di lusso, curata nei minimi dettagli. Kamui Shiro è un ragazzo di sedici anni che torna a Tokyo dopo una lunga assenza e dopo aver perso i genitori. Un oracolo ha predetto al giovane che il suo destino si compierà nella capitale e infatti, grazie all'aiuto di due profetesse, Kamui capirà di essere l'elemento cruciale di una battaglia epocale. Da molti anni, due fazioni di potenti combattenti ESP lottano per il controllo del mondo; i Draghi del Cielo desiderano salvare l'umanità a discapito della natura, mentre i Draghi della Terra sono convinti che l'estinzione del genere umano possa essere la chiave per mantenere in vita l'intero pianeta. Con un titolo che complessivamente ha venduto circa 12 milioni di copie, le CLAMP ci trasportano in un mondo violento e magico, tra personaggi legati da un destino crudele e indissolubile, coinvolgendoci come sempre con disegni estremamente eleganti. Preparatevi alla battaglia del secolo!","Fantasy, Shonen",https://www.j-pop.it/2342-thickbox_default/x-007.jpg
jpop,jpop_x008,https://www.j-pop.it/x/2289-x-008.html,X 008,8,2289,1,"5,90","5,90",,Clamp,Clamp,186,Not Available,Not Available,Not Available,Not Available,9788861239913,"Continua la saga più oscura dell'universo CLAMP, con il quarto volume... quello dell' 'Impertatore ' Kyougo Monou! La battaglia epocale procede senza sosta! Da molti anni, due fazioni di potenti combattenti ESP lottano per il controllo del mondo; i Draghi del Cielo desiderano salvare l'umanità a discapito della natura, mentre i Draghi della Terra sono convinti che l'estinzione del genere umano possa essere la chiave per mantenere in vita l'intero pianeta. Con un titolo che complessivamente ha venduto circa 12 milioni di copie, le CLAMP ci trasportano in un mondo violento e magico, tra personaggi legati da un destino crudele e indissolubile, coinvolgendoci come sempre con disegni estremamente eleganti. Preparatevi alla battaglia del secolo!","Fantasy, Shonen",https://www.j-pop.it/2343-thickbox_default/x-008.jpg
jpop,jpop_x009,https://www.j-pop.it/x/2290-x-009.html,X 009,9,2290,1,"5,90","5,90",,Clamp,Clamp,186,Not Available,Not Available,Not Available,Not Available,9788861239920,"Torna l'opera più oscura dell'universo CLAMP! JPOP è lieta di presentare al pubblico italiano una nuova edizione del famosissimo best seller del quartetto di autrici, in un'edizione di lusso, curata nei minimi dettagli. Kamui Shiro è un ragazzo di sedici anni che torna a Tokyo dopo una lunga assenza e dopo aver perso i genitori. Un oracolo ha predetto al giovane che il suo destino si compierà nella capitale e infatti, grazie all'aiuto di due profetesse, Kamui capirà di essere l'elemento cruciale di una battaglia epocale. Da molti anni, due fazioni di potenti combattenti ESP lottano per il controllo del mondo; i Draghi del Cielo desiderano salvare l'umanità a discapito della natura, mentre i Draghi della Terra sono convinti che l'estinzione del genere umano possa essere la chiave per mantenere in vita l'intero pianeta. Con un titolo che complessivamente ha venduto circa 12 milioni di copie, le CLAMP ci trasportano in un mondo violento e magico, tra personaggi legati da un destino crudele e indissolubile, coinvolgendoci come sempre con disegni estremamente eleganti. Preparatevi alla battaglia del secolo!","Fantasy, Shonen",https://www.j-pop.it/2344-thickbox_default/x-009.jpg
